> aCTB	M
CISH	0.884541125
TXNDC16	-1.29886175
SNORA38B	1.549962875
LOC645513	0.833005625
DDX46	1.869877625
SOX7	0.96314575
PEBP1	-0.646165625
KAL1	-1.451662625
DUSP6	1.204968625
ARHGAP26-IT1	1.90839925
SLC25A30	-1.39967
TXNDC15	-0.8874445
SLAIN1	1.039801875
MAGI1	0.818306
ITPR3	-0.95281775
FAM65B	0.771859
DIO3	0.976767625
CFB	0.94691625
FDFT1	0.965466
TRIM55	1.1159135
MST4	1.31264425
MIR107	1.092057625
GATA3	-1.185611375
C19orf70	-0.784652625
TMEM132C	-1.487376
CDR2	-1.1455255
LOC440905	-2.363846875
ANKDD1A	0.628977
SLC2A11	0.955487375
LOC400084	1.185019625
FOXO4	2.092235125
RANBP17	0.998105125
DUSP10	-0.600983125
MCM6	1.092115375
SFXN2	0.73362675
ALDH2	-0.931816625
RCL1	0.54571775
BRD8	0.540969125
KIAA0284	-0.4404615
MORN3	0.771870375
AGAP1	0.933464375
RERG-IT1	0.95152325
ENPEP	2.019018125
ZFP36L1	-0.770063
LOC100506437	1.36319975
ANKRD37	-1.223796625
HAMP	-1.971742375
F5	4.070441375
FXN	0.890921875
C11orf67	-1.078682625
MAGED4B	-0.9842495
PGF	1.133442625
CMTM1	-0.650606
HLA-DPA1	-2.3085035
C7orf10	-1.181500375
CKAP2L	1.48740175
STAT2	-0.8575885
LOC100129034	-1.220903
CAMTA1	-0.504202125
NT5DC3	0.86025575
OMD	-4.115385375
CYSTM1	0.76598375
C19orf10	-1.12134675
C10orf25	1.012116375
HIST2H2AA4	1.271715
NSUN4	0.710626125
SPDYE8P	0.988867625
SDC3	-0.738900625
RN5S160	1.19978025
TNNI2	-2.240698625
NFAT5	0.892856
CFL1P1	1.071299625
C18orf8	0.91110575
TMEM59	-0.534280875
MAP4	-0.691062375
IGHV2-70	-0.76729325
NXF1	0.8828045
EML1	1.116584375
RPL23AP7	-0.6320475
SLC22A11	1.457354125
WSB1	0.879276375
RNY3P2	1.556193375
CHI3L2	-2.367445125
SGK494	0.992871375
FZD8	-0.921368375
AP3M1	0.719077875
MINOS1P1	0.998133625
SH3BP5	-1.123709
CASC4	-0.63868575
CLSTN3	-0.89734575
PLXNA2	0.703379625
RAB6B	0.69255175
DUSP9	0.708797875
CNEP1R1	-1.011697625
KIF21A	-1.16464025
CBWD1	0.6696935
DEDD	0.758798875
IRF7	-0.632505375
HGF	3.11763425
IGSF23	-0.612067625
CD74	-2.181099875
GAA	-0.8234605
ULK4P3	-1.198984
PSENEN	-1.40417
RBM41	0.7709955
CLN8	0.53011875
C19orf60	-1.042249
CYSLTR2	1.93769425
ECHS1	0.699396375
GPR160	-0.701920875
FDPS	0.576
DNAJC1	-0.659926375
SPIRE2	1.164410375
LOC440895	1.288675375
PDE4A	-0.8407285
C11orf30	1.324056375
HS3ST6	1.446603125
B3GNT5	0.762018
AVEN	-1.051065
RASSF2	-0.850899125
CSNK1G1	-0.691587375
TAB3-AS2	1.577508625
LOC400682	0.743908625
TNNC1	1.30621325
FAM184A	2.49903
PPP4R4	-1.8807625
LPAR2	-0.997687375
USP43	1.02516425
SERPINA3	-2.073780625
SLC7A1	-1.30513425
LOC100505676	2.361515
EXOC6	1.37598
ANKRD20A3	0.85181875
RXFP1	-3.815255125
B3GALT6	-0.558624375
DRAM1	-1.146117875
MAOB	-2.478626375
COL3A1	1.388944
LRRC42	0.80593175
OAT	-0.588318375
REL	-0.745053375
GMIP	-0.681341875
PREX2	2.200331125
FIBP	-0.58837175
WWC2	-0.895591375
LRRFIP1	-0.8164845
PKI55	0.726305625
PRSS8	-1.39641275
MALL	-0.5921685
PTPLB	-0.806913375
OST4	-0.68446925
C1orf86	-0.57461475
SLC39A6	-0.941625625
HMGCS1	0.6260215
HERC3	-0.713809375
FKBP4	0.70685375
CACHD1	1.80164125
UNC93B1	-0.72740025
SLCO2A1	-1.538006125
OR52E6	1.61424325
SNHG5	-0.767450125
C9orf72	0.843838375
DDX28	0.688135625
LOC100131564	0.83533125
RBM38	-0.75220725
NFE2L3	1.553964875
TPST2	0.695698125
ANKRD50	-1.2417185
TTPAL	-1.217877
SNORD113-2	2.6509673
CUTA	-0.562940625
CTSH	-0.86732975
WSB2	-0.808910125
LOC284561	2.196548375
BCL3	-0.467132875
VEZT	0.78108175
MOCOS	0.96931625
EPRS	-0.622657625
RPL13	-0.649261125
NPL	1.400431
TXNRD1	0.697412125
DKK1	-3.203923875
CST7	-1.690907125
SPOCK1	-2.075916125
SYNJ2BP-COX16	-0.65269975
B4GALT2	-0.7329005
ATP7B	1.113622
PAQR7	1.127942625
COL6A1	0.820483375
TCAM1P	0.949340875
VPS33A	0.689237875
TKT	0.897743625
METTL23	-0.928589
SEC23A	-0.708321375
PARG	0.641311
LOC100216546	0.94856875
AFG3L1P	0.621597
PARVA	-1.003327625
MAPRE2	-1.12038125
BMP5	4.265694625
SLC22A5	0.791043375
TGFB1	-1.29302875
PPIP5K1	0.70932625
ITGA3	-0.812785375
TCF3	-0.52285675
LOC100509457	-1.671062
ARSG	-0.699333625
CNNM2	0.676912875
HLA-DPA1	-2.254253125
ZNF300P1	-1.6968795
LOC100506153	0.9554015
ASL	-0.791022
PMM1	-0.680581625
LOC100652947	-2.3246465
GTF2IRD1P1	-0.7359685
PCYOX1	-0.933157125
COX15	0.479211
INF2	-0.630500375
B4GALT4-AS1	-0.72328625
DNAJC9	0.7203175
SHOC2	-0.479363625
BBOX1	1.00885575
UBE2D1	-0.978372125
TUSC3	1.480499625
IGFBP6	-2.102869
DVL3	1.204755875
FGFBP1	-1.86457675
SFPQ	0.728802875
ZNF41	-0.5672545
FAM53C	0.677935625
HIF1A-AS2	-1.09008125
ANKRD36BP1	-1.400238375
ZNF507	0.8578145
ACACA	0.76929025
PON2	-0.659832875
GHR	0.79431525
RPGRIP1L	-1.17282725
HLA-DRB4	-1.47107325
LOC100509457	-0.885753125
ACSL3	0.762846875
OS9	-0.826254875
ZCCHC2	-0.7923775
MIR584	0.83317225
C3	-3.548065875
FLJ45445	1.07935075
HECTD1	0.672768875
TREML3P	0.620728875
TSPAN8	-1.358302625
FGFR1	-0.837287125
GJA5	-1.1834925
GLTP	0.971563
NUAK2	-1.466133375
LOC440993	1.388464
DUSP23	-1.6462895
CAP1	-0.684507125
GCFC1-AS1	0.707535375
NIPAL1	1.3639225
HMGCS2	0.82781475
ZNF76	0.66899225
KANSL2	0.711910625
HSD11B1L	-0.55424775
SNAR-G1	1.16030925
SPATA13	0.724009125
CUTA	-0.54447925
PSTPIP2	1.168155
ACTN1	-0.81232
ZFX	0.661316625
SNORD114-3	2.4993052
GLDN	2.26328
SETD4	0.56144925
MVP	-0.697583375
GPR146	-0.851475875
BAG2	1.047411875
NUAK1	-1.250482
PSMD11	0.8766685
LOC100505828	0.874783125
ICA1	1.281100875
EIF4E3	-0.647093125
KDR	2.446754625
FAM3C	-0.991012875
IPO9-AS1	-1.076675875
RBMS3-AS2	0.79547825
CTIF	-0.937145
EGLN3	-1.386983
CCDC107	-0.9326945
PCP4	1.0190675
PPFIA1	0.585094
HMHA1	-0.58374925
PPBP	2.465793875
DIRAS2	-1.11507275
CYTL1	1.01165425
CSF3R	2.19708825
SCO2	-0.544209875
MX2	-0.988008375
ASPA	1.131291125
CACNA2D3	0.661552375
SOCS3	-1.020663375
RSPO3	1.791999875
TMEM40	1.316101375
FTSJ1	-0.83086025
PELI1	0.8611375
PLAC4	3.552368625
PHF8	0.737237875
EIF4G2	0.5126315
TMEM147	-0.584783875
LOC100653003	-0.777942
SNX10	-1.03832825
ANGPT2	2.65166075
LOC100507013	1.424224
TAOK3	-0.632544875
DCUN1D2	0.63176075
LMO2	0.484491625
MEIS2	0.918565125
LPCAT2	-1.0610275
AHCYL1	0.678912625
ENTPD6	0.499663
FAM13A	1.550450875
LOC100509457	-0.899324625
TSPAN12	-0.986895375
NR2C2AP	-0.718333375
LOC100190986	0.96383175
HLA-DQA2	-2.242033375
CENPC1	0.583795875
KPNA2	0.7943595
LOC100288911	0.8739555
LOC286109	1.4093215
PAFAH2	0.56226425
C20orf3	0.740924125
COL6A3	1.595499875
ROBO2	0.56927675
FAN1	0.85341425
DNMBP	0.5215765
HK2	-0.794957375
BCL6	-1.02438275
CAMK2N1	-0.723142
RERG-AS1	1.085733875
PRDX5	-0.55980575
RABGAP1L	-0.789435
NIPAL3	-1.44891775
HLA-DQA1	-2.29589325
NPIPL3	1.048219375
MIR520E	1.3210315
NDP	-2.826464375
METTL17	0.71868725
COIL	0.562864
TM4SF5	-2.08107725
NR1D2	0.904869875
KCNJ16	-1.589438125
NPTN	-0.47303875
TNC	-1.19147575
CXCL16	-1.785224
LOC100506372	1.38618325
KIF26B	0.6922325
E2F8	0.675419125
SCARNA2	1.857019625
CA2	-1.742424375
CDC7	0.97989625
GNG12	0.634860125
HLA-DQB2	-0.70885775
HLA-DQB2	-0.70885775
LOC731275	0.90017525
C12orf23	-0.672336625
NOX5	0.92156925
NF1	0.695212125
HLA-DPA1	-2.34271575
HLA-DPA1	-2.34271575
HLA-DPA1	-2.34271575
PDK4	1.81741425
PDZK1IP1	-2.04606175
MAN1A2	1.08634
GABPB1-AS1	0.746581625
RNF24	-1.1546595
ZNF238	0.511675875
CUL4B	-0.77392425
OXGR1	-2.511328875
ORC6	1.13420225
FAM125B	0.945262875
HSPB6	-2.763841875
PROSER1	1.0099095
BRI3BP	-0.5710505
FUT5	0.755790375
SNORD114-26	2.122840625
LOC100506823	3.21060275
TRIM32	-0.849628125
EML4	1.04930475
SAMD5	0.80200925
LBR	0.81324825
CYP39A1	-1.18292975
FDX1	1.369647
MAGED4B	-0.95796275
SLC27A1	-0.709074
CAHM	0.820185625
C13orf33	-3.336499125
HTATSF1	0.5963725
KIAA1244	0.784625625
MMP3	-2.506304125
LOC100506334	0.642575375
PIP5K1A	0.7829065
UBR5	0.571801625
SPA17	-0.73037875
PSMD6	0.488616875
DOK6	1.18889275
TTC7B	1.044192
MMRN2	0.78943525
ZNRF2P1	1.147399125
GFM1	0.580362375
FAM90A10P	-0.471887875
AP1M1	-0.59076775
MFSD7	-0.609691
SEC24D	-0.544704125
PRMT3	0.686274625
RSPH3	-0.581260125
ILDR1	0.869060375
RNF19B	0.720650625
CORO1C	-0.589047625
MON2	0.682522375
CD22	-1.134909875
HLA-DPA1	-2.160029375
HLA-DPA1	-2.160029375
BCAP31	-0.710766375
DHX58	-0.568935875
IGSF21	-0.616716125
ERVW-1	2.359844125
TXNDC17	-0.772072125
C17orf39	-0.566726
RDX	0.753580875
LOC100506606	1.104983375
AMFR	0.81747525
ATP5B	0.54102375
WT1	-2.22391575
ATAD1	0.795307125
VAV3	0.70927225
NPIPL3	1.0385795
TMEM200A	-0.8152345
HLA-DMA	-1.190482
ZNF431	-0.72182075
NPIP	0.677074125
GGT2	-0.67623625
EFNB2	0.993082625
SNX16	-1.292269125
AAED1	-1.272045875
PEG10	3.1515415
TASP1	0.61893
F11R	-1.372903375
HADHA	0.810161375
E2F6	0.660532375
PCDH10	2.377330125
CDCA7	0.777191
IGDCC3	0.5926
SRPK1	0.703895625
CISD3	-0.7233005
C6orf170	1.08774525
WDR26	0.4955745
FRZB	2.178192875
CD36	2.585535875
DICER1	0.463070125
FEM1C	-0.763514375
IGSF10	-1.63286375
LOC100293977	-1.254600125
CHODL-AS1	1.954314125
CRELD2	-0.527846125
VPS72	-0.72795725
PODNL1	-1.323962875
LOC729737	1.008839625
PLA2G15	-0.70265375
OLAH	2.44064025
CHP1	-0.46786375
DCUN1D4	-0.525614
RECK	-1.111548875
DCLRE1B	-0.862478125
PKM	-0.802869
LOC100129596	-0.604385125
RPS6KA5	1.691611
SLC40A1	0.766767125
PDE3B	1.164132875
ADAMTS8	-0.848647875
CBWD7	0.7380885
C3orf70	1.12094425
POLR3B	0.724125125
ENAH	0.713115375
HLA-DRB3	-1.93736075
HERC2P4	1.068386375
FBXO7	-0.674129125
ANKRD1	-3.182704125
ASNS	-0.8439035
TOB2	-0.637471375
CCNYL1	-1.434617625
IDH3A	0.6234045
ST7-OT4	1.157783625
AGA	-0.8082665
LOC389765	1.376814625
CYP7B1	-2.882145625
MED6	0.531127
LRRC10B	-0.672019375
SYNGR3	0.662247625
CHTOP	0.632764125
YEATS2	-0.743860625
C7orf53	0.69187675
VPS28	-0.68032825
TIAM1	-1.154229625
NAA60	-0.723385375
TMEM109	-0.507235375
SFT2D1	-0.9553765
ERGIC1	-0.992427375
LOC100128979	-1.377208125
HAPLN1	1.5859865
LAMC3	0.8611605
ECI2	0.89704975
CD68	-1.485593875
ADAM28	-1.171902875
FLJ11292	2.13201875
URI1	-0.56760675
METTL21B	-0.44057525
MIR645	0.748918375
MIR3650	1.38923425
ZYX	-0.857315375
CXCL10	-3.12949325
FAM220CP	-0.920551875
MIR1539	-0.593352
KRTAP4-2	-0.6463185
GGCT	1.111331875
FZD1	0.500374125
SNAR-D	1.317145875
HIBADH	0.747722125
HLA-DQB2	-0.706741875
HLA-DQB2	-0.706741875
PIGK	-1.259956125
RUSC1-AS1	0.48925175
ATP6V1C2	2.174353125
PUM2	0.593506875
HAS2	1.704816125
LOC100652992	1.257815125
RCOR2	-0.663217
TMED10	-0.55860375
HLA-A	-1.037034375
HLA-A	-1.037034375
ADAM12	1.119185875
MIR1913	0.599631625
ZNF345	0.59388675
HLA-DPA1	-2.074408625
SRSF4	0.824281625
HLA-DRB1	-1.631896625
HLA-DRB1	-1.631896625
C1orf21	0.790320625
IFI35	-0.904545
ZNF597	-0.693832
LOC643650	-1.3559935
TFDP2	0.912086
ZNF350	-0.667721
APOBR	-1.0886425
CNP	-0.619685625
RCOR3	0.721318
PGAP2	0.81600075
EPB41L2	1.19833825
NRP1	0.96496625
OSR1	0.591794875
NPIPL3	1.041723625
HLA-DMA	-0.94895775
ATP2C1	-0.691136625
SEC61A2	0.74732875
ARPC5	0.560283375
KPNA6	0.609434625
ADPGK	-0.6848615
PKD1P1	0.542815625
LINC00265	1.608947
